Zone;Sub Zone;Category;Date;Count;Location
Canada;Prince Edward Island;Deaths;2020-09-20;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-05-14;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-08-18;0;46.5107,-63.4168
Canada;Quebec;Deaths;2020-04-15;487;52.9399,-73.5491
Canada;Quebec;Deaths;2020-03-16;0;52.9399,-73.5491
Canada;Quebec;Deaths;2020-04-16;630;52.9399,-73.5491
Canada;Quebec;Deaths;2020-10-07;5906;52.9399,-73.5491
Canada;Quebec;Deaths;2020-09-12;5780;52.9399,-73.5491
Canada;Quebec;Deaths;2020-10-25;6143;52.9399,-73.5491
Canada;Quebec;Deaths;2020-06-10;5081;52.9399,-73.5491
Canada;Quebec;Deaths;2020-01-24;0;52.9399,-73.5491
Canada;Repatriated Travellers;Deaths;2020-01-26;0;
Canada;Repatriated Travellers;Deaths;2020-09-22;0;
Canada;Repatriated Travellers;Deaths;2020-05-28;0;
Canada;Repatriated Travellers;Deaths;2020-11-21;0;
Canada;Repatriated Travellers;Deaths;2020-03-24;0;
Canada;Repatriated Travellers;Deaths;2020-03-31;0;
Canada;Repatriated Travellers;Deaths;2020-10-17;0;
Canada;Repatriated Travellers;Deaths;2020-06-29;0;
Canada;Repatriated Travellers;Deaths;2020-09-15;0;
Canada;Saskatchewan;Deaths;2020-10-04;24;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-03-16;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-05-07;7;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-02-12;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-05-09;7;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-01-29;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-06-23;13;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-08-15;21;52.9399,-106.4509
Canada;Yukon;Deaths;2020-11-20;1;64.2823,-135.0
Canada;Yukon;Deaths;2020-06-24;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-01-27;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-07-12;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-06-13;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-04-04;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-05-17;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-03-17;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-10-31;1;64.2823,-135.0
Canada;Yukon;Deaths;2020-03-05;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-06-09;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-02-01;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-03-01;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-09-23;0;64.2823,-135.0
Canada;Alberta;Confirmed;2020-09-21;16739;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-03-23;301;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-07-06;8389;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-11-07;32777;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-02-13;0;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-11-06;31858;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-07-30;10716;53.9333,-116.5765
Canada;British Columbia;Confirmed;2020-05-11;2353;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-11-04;16135;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-10-16;11189;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-07-29;3562;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-06-12;2709;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-04-20;1647;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-04-04;1203;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-04-26;1948;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-11-10;19239;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-05-09;2330;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-04-07;1266;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-11-15;20986;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-04-14;1490;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-08-13;4274;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-08-23;4915;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-09-05;6162;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-06-23;2835;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-02-10;4;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-05-19;2446;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-04-13;1490;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-02-26;7;53.7267,-127.6476
Canada;Diamond Princess;Confirmed;2020-11-19;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-05-16;1;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-06-13;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-07-03;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-03-04;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-11-28;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-07-24;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-02-08;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-03-16;2;0.0,0.0
Canada;Grand Princess;Confirmed;2020-09-07;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-06-08;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-04-23;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-10-16;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-03-14;2;0.0,0.0
Canada;Grand Princess;Confirmed;2020-07-12;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-05-26;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-09-19;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-10-19;13;0.0,0.0
Canada;Manitoba;Confirmed;2020-10-08;2344;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-06-24;315;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-04-23;262;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-12-02;17384;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-09-23;1674;53.7609,-98.8139
Canada;New Brunswick;Confirmed;2020-07-20;170;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-08-19;186;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-01-22;0;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-05-22;121;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-08-23;189;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-07-26;170;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-09-09;192;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-07-07;165;46.5653,-66.4619
Canada;Newfoundland and Labrador;Confirmed;2020-04-09;232;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-10-08;277;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-06-18;261;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-07-05;261;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-05-02;259;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-07-17;262;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-05-12;261;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-09-12;271;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-08-10;268;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-02-29;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-11-24;323;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-03-26;82;53.1355,-57.6604
Canada;Northwest Territories;Confirmed;2020-06-17;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-05-11;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-03-24;0;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-03-19;0;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-08-20;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-10-12;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-11-24;15;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-10-26;9;64.8255,-124.8457
Canada;Nova Scotia;Confirmed;2020-10-02;1089;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-01-22;0;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-11-29;1257;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-02-14;0;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-11-17;1151;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-02-18;0;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-04-01;173;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-09-06;1085;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-08-22;1078;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-09-15;1086;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-10-01;1088;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-04-10;407;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-03-26;73;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-05-27;1053;44.682,-63.7443
Canada;Nunavut;Confirmed;2020-11-20;82;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-10-05;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-04-22;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-07-31;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-07-13;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-11-14;8;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-02-13;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-03-08;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-10-31;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-10-17;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-09-18;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-04-05;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-10-13;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-02-04;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-11-24;144;70.2998,-83.1076
Canada;Ontario;Confirmed;2020-11-05;82834;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-03-15;104;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-06-17;34382;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-07-19;39434;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-10-28;75665;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-02-05;3;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-06-27;36322;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-07-05;37653;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-03-01;15;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-10-01;54643;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-04-21;12715;51.2538,-85.3232
Canada;Prince Edward Island;Confirmed;2020-08-17;41;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-02-16;0;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-08-12;41;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-10-02;59;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-06-15;27;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-06-26;27;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-08-20;44;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-10-12;63;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-05-14;27;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-02-22;0;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-04-25;26;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-08-21;44;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-06-19;27;46.5107,-63.4168
Canada;Quebec;Confirmed;2020-07-17;57142;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-03-29;2840;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-08-03;59722;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-06-01;51354;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-07-01;55524;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-02-10;0;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-08-18;61252;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-06-19;54550;52.9399,-73.5491
Canada;Repatriated Travellers;Confirmed;2020-07-16;0;
Canada;Repatriated Travellers;Confirmed;2020-05-11;0;
Canada;Repatriated Travellers;Confirmed;2020-10-16;0;
Canada;Repatriated Travellers;Confirmed;2020-01-28;0;
Canada;Repatriated Travellers;Confirmed;2020-10-21;0;
Canada;Repatriated Travellers;Confirmed;2020-05-17;0;
Canada;Repatriated Travellers;Confirmed;2020-11-08;0;
Canada;Repatriated Travellers;Confirmed;2020-11-11;0;
Canada;Repatriated Travellers;Confirmed;2020-04-06;0;
Canada;Repatriated Travellers;Confirmed;2020-07-15;0;
Canada;Repatriated Travellers;Confirmed;2020-06-10;0;
Canada;Repatriated Travellers;Confirmed;2020-02-22;0;
Canada;Repatriated Travellers;Confirmed;2020-04-25;0;
Canada;Repatriated Travellers;Confirmed;2020-11-12;0;
Canada;Repatriated Travellers;Confirmed;2020-06-05;0;
Canada;Repatriated Travellers;Confirmed;2020-03-13;0;
Canada;Repatriated Travellers;Confirmed;2020-07-25;0;
Canada;Repatriated Travellers;Confirmed;2020-03-22;0;
Canada;Saskatchewan;Confirmed;2020-02-23;0;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-06-08;654;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-02-24;0;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-10-02;1940;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-07-10;815;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-04-26;353;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-06-26;772;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-08-14;1541;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-08-20;1590;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-03-08;0;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-08-23;1600;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-07-18;941;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-04-01;193;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-06-29;779;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-10-23;2591;52.9399,-106.4509
Canada;Yukon;Confirmed;2020-02-24;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-11-02;23;64.2823,-135.0
Canada;Yukon;Confirmed;2020-02-19;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-02-27;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-04-22;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-11-01;23;64.2823,-135.0
Canada;Yukon;Confirmed;2020-02-12;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-10-07;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-08-01;14;64.2823,-135.0
Canada;Yukon;Confirmed;2020-06-26;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-11-13;24;64.2823,-135.0
Canada;Yukon;Confirmed;2020-03-10;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-09-27;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-06-10;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-10-13;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-09-26;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-10-01;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-10-06;15;64.2823,-135.0
Canada;Alberta;Deaths;2020-06-06;146;53.9333,-116.5765
Canada;Alberta;Deaths;2020-11-02;323;53.9333,-116.5765
Canada;Alberta;Deaths;2020-07-22;172;53.9333,-116.5765
Canada;Alberta;Deaths;2020-09-14;254;53.9333,-116.5765
Canada;Alberta;Deaths;2020-04-20;59;53.9333,-116.5765
Canada;Alberta;Deaths;2020-07-03;155;53.9333,-116.5765
Canada;Alberta;Deaths;2020-06-21;152;53.9333,-116.5765
Canada;Alberta;Deaths;2020-06-01;143;53.9333,-116.5765
Canada;Alberta;Deaths;2020-04-06;23;53.9333,-116.5765
Canada;Alberta;Deaths;2020-07-11;160;53.9333,-116.5765
Canada;Alberta;Deaths;2020-08-09;208;53.9333,-116.5765
Canada;Alberta;Deaths;2020-10-26;307;53.9333,-116.5765
Canada;British Columbia;Deaths;2020-06-17;168;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-08-05;195;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-08-14;196;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-10-03;238;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-03-06;0;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-06-01;165;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-11-25;371;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-05-14;135;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-08-09;195;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-05-06;124;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-10-26;259;53.7267,-127.6476
Canada;Diamond Princess;Deaths;2020-02-23;0;0.0,0.0
Canada;Diamond Princess;Deaths;2020-02-06;0;0.0,0.0
Canada;Diamond Princess;Deaths;2020-04-19;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-09-14;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-08-05;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-10-21;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-11-14;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-09-12;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-11-15;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-07-26;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-02-26;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-01-26;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-08-07;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-02-16;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-02-08;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-07-22;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-06-22;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-02-12;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-11-08;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-06-07;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-10-20;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-01-29;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-08-11;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-03-04;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-06-23;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-04-10;0;0.0,0.0
Canada;Manitoba;Deaths;2020-04-03;2;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-07-08;7;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-11-19;198;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-07-02;7;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-01-28;0;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-09-01;14;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-04-07;3;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-07-15;7;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-11-26;266;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-08-29;14;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-10-17;38;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-03-04;0;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-09-05;16;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-10-14;37;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-10-01;20;53.7609,-98.8139
Canada;New Brunswick;Deaths;2020-07-04;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-09-11;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-06-24;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-09-08;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-07-22;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-04-11;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-04-26;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-10-03;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-08-10;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-11-09;6;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-11-24;7;46.5653,-66.4619
Canada;Newfoundland and Labrador;Deaths;2020-07-05;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-10-02;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-02-12;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-04-18;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-03-21;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-11-13;4;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-03-27;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-03-08;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-11-28;4;53.1355,-57.6604
Canada;Northwest Territories;Deaths;2020-06-17;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-03-16;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-10-28;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-02-19;0;64.8255,-124.8457
